time_h,R_m,Csurface_shrink,Csurface_fixed,G,Q,GQ
4.348333333333333428e+01,1.200000000000000025e-02,5.377531805918998875e-02,6.775198246341358754e-02,1.666666666666666741e+00,2.130950297871002375e-01,3.551583829785003865e-01
4.350000000000000000e+01,1.200000000000000025e-02,5.377192913910709693e-02,6.773626378275145188e-02,1.666666666666666741e+00,2.130928125157170727e-01,3.551546875261951119e-01
4.351666666666666572e+01,1.200000000000000025e-02,5.376854494895775410e-02,6.772056472459374310e-02,1.666666666666666741e+00,2.130906222524129034e-01,3.551510370873548483e-01
4.353333333333333144e+01,1.200000000000000025e-02,5.376516547992836459e-02,6.770488525838329330e-02,1.666666666666666741e+00,2.130884589463097334e-01,3.551474315771829260e-01
4.354999999999999716e+01,1.200000000000000025e-02,5.376179072321399244e-02,6.768922535363242066e-02,1.666666666666666741e+00,2.130863225458077825e-01,3.551438709096796376e-01
4.356666666666666998e+01,1.200000000000000025e-02,5.375842067004559660e-02,6.767358497990301480e-02,1.666666666666666741e+00,2.130842130003635648e-01,3.551403550006059784e-01
4.358333333333333570e+01,1.200000000000000025e-02,5.375505531166997752e-02,6.765796410681329531e-02,1.666666666666666741e+00,2.130821302592789679e-01,3.551368837654649835e-01
4.360000000000000142e+01,1.200000000000000025e-02,5.375169463935410702e-02,6.764236270402664009e-02,1.666666666666666741e+00,2.130800742720818375e-01,3.551334571201363866e-01
4.361666666666666714e+01,1.200000000000000025e-02,5.374833864438555153e-02,6.762678074126383942e-02,1.666666666666666741e+00,2.130780449884039918e-01,3.551300749806733381e-01
4.363333333333333286e+01,1.200000000000000025e-02,5.374498731806093971e-02,6.761121818831411501e-02,1.666666666666666741e+00,2.130760423571949336e-01,3.551267372619915652e-01
4.364999999999999858e+01,1.200000000000000025e-02,5.374164065171161547e-02,6.759567501501596853e-02,1.666666666666666741e+00,2.130740663284088343e-01,3.551234438806813998e-01
4.366666666666666430e+01,1.200000000000000025e-02,5.373829863668476425e-02,6.758015119126370429e-02,1.666666666666666741e+00,2.130721168518580066e-01,3.551201947530966962e-01
4.368333333333333002e+01,1.200000000000000025e-02,5.373496126434748610e-02,6.756464668699585507e-02,1.666666666666666741e+00,2.130701938775854676e-01,3.551169897959757793e-01
4.370000000000000284e+01,1.200000000000000025e-02,5.373162852608721202e-02,6.754916147220789424e-02,1.666666666666666741e+00,2.130682973557363191e-01,3.551138289262272263e-01
4.371666666666666856e+01,1.200000000000000025e-02,5.372830041330041440e-02,6.753369551696351836e-02,1.666666666666666741e+00,2.130664272357787881e-01,3.551107120596313504e-01
4.373333333333333428e+01,1.200000000000000025e-02,5.372497691741767029e-02,6.751824879137495461e-02,1.666666666666666741e+00,2.130645834681715312e-01,3.551076391136192556e-01
4.375000000000000000e+01,1.200000000000000025e-02,5.372165802988524558e-02,6.750282126560969154e-02,1.666666666666666741e+00,2.130627660032354820e-01,3.551046100053925070e-01
4.376666666666666572e+01,1.200000000000000025e-02,5.371834374216905711e-02,6.748741290987876618e-02,1.666666666666666741e+00,2.130609747915234720e-01,3.551016246525391384e-01
4.378333333333333144e+01,1.200000000000000025e-02,5.371503404575506124e-02,6.747202369444953163e-02,1.666666666666666741e+00,2.130592097836888077e-01,3.550986829728147165e-01
4.379999999999999716e+01,1.200000000000000025e-02,5.371172893213800592e-02,6.745665358965723113e-02,1.666666666666666741e+00,2.130574709297015923e-01,3.550957848828359964e-01
4.381666666666666998e+01,1.200000000000000025e-02,5.370842839284648007e-02,6.744130256588491690e-02,1.666666666666666741e+00,2.130557581805272716e-01,3.550929303008787952e-01
4.383333333333333570e+01,1.200000000000000025e-02,5.370513241942446309e-02,6.742597059357038902e-02,1.666666666666666741e+00,2.130540714869891550e-01,3.550901191449819527e-01
4.385000000000000142e+01,1.200000000000000025e-02,5.370184100343532857e-02,6.741065764319451037e-02,1.666666666666666741e+00,2.130524108001413397e-01,3.550873513335688902e-01
4.386666666666666714e+01,1.200000000000000025e-02,5.369855413646222597e-02,6.739536368529397414e-02,1.666666666666666741e+00,2.130507760711365939e-01,3.550846267852276750e-01
4.388333333333333286e+01,1.200000000000000025e-02,5.369527181009690203e-02,6.738008869047254490e-02,1.666666666666666741e+00,2.130491672504470635e-01,3.550819454174117817e-01
4.389999999999999858e+01,1.200000000000000025e-02,5.369199401596454896e-02,6.736483262938137984e-02,1.666666666666666741e+00,2.130475842895338812e-01,3.550793071492231445e-01
4.391666666666666430e+01,1.200000000000000025e-02,5.368872074570555514e-02,6.734959547272577340e-02,1.666666666666666741e+00,2.130460271397183469e-01,3.550767118995306060e-01
4.393333333333333002e+01,1.200000000000000025e-02,5.368545199097941173e-02,6.733437719125578980e-02,1.666666666666666741e+00,2.130444957525226835e-01,3.550741595875377965e-01
4.395000000000000284e+01,1.200000000000000025e-02,5.368218774346511513e-02,6.731917775577472840e-02,1.666666666666666741e+00,2.130429900795910436e-01,3.550716501326517394e-01
4.396666666666666856e+01,1.200000000000000025e-02,5.367892799485193822e-02,6.730399713714937948e-02,1.666666666666666741e+00,2.130415100720317589e-01,3.550691834533862834e-01
4.398333333333333428e+01,1.200000000000000025e-02,5.367567273685874135e-02,6.728883530629420351e-02,1.666666666666666741e+00,2.130400556817272084e-01,3.550667594695453566e-01
4.400000000000000000e+01,1.200000000000000025e-02,5.367242196122012227e-02,6.727369223417638266e-02,1.666666666666666741e+00,2.130386268604745614e-01,3.550643781007909450e-01
4.401666666666666572e+01,1.200000000000000025e-02,5.366917565968925413e-02,6.725856789181626494e-02,1.666666666666666741e+00,2.130372235601452335e-01,3.550620392669087133e-01
4.403333333333333144e+01,1.200000000000000025e-02,5.366593382403810064e-02,6.724346225028676738e-02,1.666666666666666741e+00,2.130358457327060639e-01,3.550597428878434769e-01
4.404999999999999716e+01,1.200000000000000025e-02,5.366269644605774214e-02,6.722837528071266833e-02,1.666666666666666741e+00,2.130344933302482924e-01,3.550574888837471632e-01
4.406666666666666998e+01,1.200000000000000025e-02,5.365946351755757071e-02,6.721330695427142621e-02,1.666666666666666741e+00,2.130331663049322699e-01,3.550552771748871073e-01
4.408333333333333570e+01,1.200000000000000025e-02,5.365623503036576897e-02,6.719825724219277707e-02,1.666666666666666741e+00,2.130318646090215429e-01,3.550531076817025622e-01
4.410000000000000142e+01,1.200000000000000025e-02,5.365301097632913657e-02,6.718322611575740233e-02,1.666666666666666741e+00,2.130305881948906521e-01,3.550509803248177443e-01
4.411666666666666714e+01,1.200000000000000025e-02,5.364979134731304861e-02,6.716821354629791407e-02,1.666666666666666741e+00,2.130293370150119492e-01,3.550488950250199061e-01
4.413333333333333286e+01,1.200000000000000025e-02,5.364657613520102536e-02,6.715321950520010408e-02,1.666666666666666741e+00,2.130281110219163498e-01,3.550468517031939442e-01
4.414999999999999858e+01,1.200000000000000025e-02,5.364336533189546091e-02,6.713824396390076499e-02,1.666666666666666741e+00,2.130269101682642496e-01,3.550448502804404161e-01
4.416666666666666430e+01,1.200000000000000025e-02,5.364015892931699864e-02,6.712328689388823155e-02,1.666666666666666741e+00,2.130257344068036962e-01,3.550428906780061511e-01
4.418333333333333002e+01,1.200000000000000025e-02,5.363695691940461446e-02,6.710834826670368514e-02,1.666666666666666741e+00,2.130245836903604251e-01,3.550409728172673751e-01
4.420000000000000284e+01,1.200000000000000025e-02,5.363375929411557524e-02,6.709342805393968268e-02,1.666666666666666741e+00,2.130234579718550680e-01,3.550390966197584652e-01
4.421666666666666856e+01,1.200000000000000025e-02,5.363056604542597305e-02,6.707852622723871339e-02,1.666666666666666741e+00,2.130223572043536961e-01,3.550372620072561602e-01
4.423333333333333428e+01,1.200000000000000025e-02,5.362737716532942067e-02,6.706364275829525268e-02,1.666666666666666741e+00,2.130212813409673445e-01,3.550354689016122500e-01
4.425000000000000000e+01,1.200000000000000025e-02,5.362419264583789813e-02,6.704877761885495724e-02,1.666666666666666741e+00,2.130202303349129633e-01,3.550337172248549389e-01
4.426666666666666572e+01,1.200000000000000025e-02,5.362101247898152373e-02,6.703393078071470668e-02,1.666666666666666741e+00,2.130192041395006786e-01,3.550320068991678069e-01
4.428333333333333144e+01,1.200000000000000025e-02,5.361783665680847771e-02,6.701910221572235371e-02,1.666666666666666741e+00,2.130182027081339025e-01,3.550303378468898652e-01
4.429999999999999716e+01,1.200000000000000025e-02,5.361466517138509941e-02,6.700429189577647437e-02,1.666666666666666741e+00,2.130172259943193813e-01,3.550287099905323207e-01
4.431666666666666998e+01,1.200000000000000025e-02,5.361149801479553334e-02,6.698949979282649292e-02,1.666666666666666741e+00,2.130162739516463510e-01,3.550271232527439369e-01
4.433333333333333570e+01,1.200000000000000025e-02,5.360833517914190272e-02,6.697472587887251527e-02,1.666666666666666741e+00,2.130153465337999430e-01,3.550255775563332383e-01
4.435000000000000142e+01,1.200000000000000025e-02,5.360517665654420533e-02,6.695997012596495435e-02,1.666666666666666741e+00,2.130144436945612396e-01,3.550240728242687327e-01
4.436666666666666714e+01,1.200000000000000025e-02,5.360202243914027193e-02,6.694523250620465493e-02,1.666666666666666741e+00,2.130135653878044988e-01,3.550226089796741924e-01
4.438333333333333286e+01,1.200000000000000025e-02,5.359887251908568989e-02,6.693051299174311575e-02,1.666666666666666741e+00,2.130127115674911586e-01,3.550211859458186070e-01
4.439999999999999858e+01,1.200000000000000025e-02,5.359572688855378936e-02,6.691581155478194820e-02,1.666666666666666741e+00,2.130118821876771928e-01,3.550198036461286732e-01
4.441666666666666430e+01,1.200000000000000025e-02,5.359258553973559464e-02,6.690112816757287639e-02,1.666666666666666741e+00,2.130110772025114729e-01,3.550184620041857975e-01
4.443333333333333002e+01,1.200000000000000025e-02,5.358944846483973401e-02,6.688646280241751507e-02,1.666666666666666741e+00,2.130102965662346304e-01,3.550171609437243747e-01
4.445000000000000284e+01,1.200000000000000025e-02,5.358631565609243974e-02,6.687181543166741127e-02,1.666666666666666741e+00,2.130095402331797227e-01,3.550159003886328990e-01
4.446666666666666856e+01,1.200000000000000025e-02,5.358318710573755500e-02,6.685718602772403041e-02,1.666666666666666741e+00,2.130088081577742043e-01,3.550146802629570164e-01
4.448333333333333428e+01,1.200000000000000025e-02,5.358006280603631183e-02,6.684257456303847877e-02,1.666666666666666741e+00,2.130081002945315438e-01,3.550135004908859249e-01
4.450000000000000000e+01,1.200000000000000025e-02,5.357694274926742134e-02,6.682798101011147573e-02,1.666666666666666741e+00,2.130074165980581635e-01,3.550123609967636429e-01
4.451666666666666572e+01,1.200000000000000025e-02,5.357382692772697658e-02,6.681340534149339538e-02,1.666666666666666741e+00,2.130067570230484986e-01,3.550112617050808494e-01
4.453333333333333144e+01,1.200000000000000025e-02,5.357071533372842476e-02,6.679884752978401674e-02,1.666666666666666741e+00,2.130061215242876616e-01,3.550102025404794359e-01
4.454999999999999716e+01,1.200000000000000025e-02,5.356760795960265747e-02,6.678430754763221844e-02,1.666666666666666741e+00,2.130055100566621284e-01,3.550091834277702141e-01
4.456666666666666998e+01,1.200000000000000025e-02,5.356450479769765682e-02,6.676978536773615913e-02,1.666666666666666741e+00,2.130049225751375619e-01,3.550082042918959457e-01
4.458333333333333570e+01,1.200000000000000025e-02,5.356140584037864805e-02,6.675528096284308321e-02,1.666666666666666741e+00,2.130043590347716065e-01,3.550072650579527145e-01
4.460000000000000142e+01,1.200000000000000025e-02,5.355831108002803709e-02,6.674079430574957061e-02,1.666666666666666741e+00,2.130038193907083099e-01,3.550063656511805443e-01
4.461666666666666714e+01,1.200000000000000025e-02,5.355522050904534814e-02,6.672632536930110658e-02,1.666666666666666741e+00,2.130033035981811207e-01,3.550055059969685622e-01
4.463333333333333286e+01,1.200000000000000025e-02,5.355213411984733468e-02,6.671187412639160985e-02,1.666666666666666741e+00,2.130028116125267101e-01,3.550046860208778687e-01
4.464999999999999858e+01,1.200000000000000025e-02,5.354905190486757699e-02,6.669744054996394611e-02,1.666666666666666741e+00,2.130023433891557738e-01,3.550039056485929656e-01
4.466666666666666430e+01,1.200000000000000025e-02,5.354597385655671810e-02,6.668302461300958106e-02,1.666666666666666741e+00,2.130018988835726546e-01,3.550031648059544520e-01
4.468333333333333002e+01,1.200000000000000025e-02,5.354289996738231111e-02,6.666862628856853878e-02,1.666666666666666741e+00,2.130014780513680983e-01,3.550024634189468675e-01
4.470000000000000284e+01,1.200000000000000025e-02,5.353983022982883311e-02,6.665424554972929072e-02,1.666666666666666741e+00,2.130010808482226681e-01,3.550018014137044653e-01
4.471666666666666856e+01,1.200000000000000025e-02,5.353676463639769900e-02,6.663988236962858913e-02,1.666666666666666741e+00,2.130007072299109350e-01,3.550011787165182620e-01
4.473333333333333428e+01,1.200000000000000025e-02,5.353370317960701175e-02,6.662553672145142547e-02,1.666666666666666741e+00,2.130003571522883776e-01,3.550005952538139997e-01
4.475000000000000000e+01,1.200000000000000025e-02,5.353064585199164560e-02,6.661120857843091936e-02,1.666666666666666741e+00,2.130000305712988484e-01,3.550000509521647474e-01
4.476666666666666572e+01,1.200000000000000025e-02,5.352759264610322532e-02,6.659689791384823532e-02,1.666666666666666741e+00,2.129997274429757670e-01,3.549995457382929542e-01
4.478333333333333144e+01,1.200000000000000025e-02,5.352454355451000817e-02,6.658260470103241624e-02,1.666666666666666741e+00,2.129994477234382344e-01,3.549990795390637333e-01
4.479999999999999716e+01,1.200000000000000025e-02,5.352149856979700887e-02,6.656832891336041114e-02,1.666666666666666741e+00,2.129991913688996374e-01,3.549986522814994050e-01
4.481666666666666998e+01,1.200000000000000025e-02,5.351845768456568730e-02,6.655407052425686698e-02,1.666666666666666741e+00,2.129989583356524663e-01,3.549982638927541290e-01
4.483333333333333570e+01,1.200000000000000025e-02,5.351542089143407344e-02,6.653982950719405931e-02,1.666666666666666741e+00,2.129987485800781122e-01,3.549979143001302240e-01
4.485000000000000142e+01,1.200000000000000025e-02,5.351238818303669792e-02,6.652560583569194774e-02,1.666666666666666741e+00,2.129985620586431205e-01,3.549976034310718953e-01
4.486666666666666714e+01,1.200000000000000025e-02,5.350935955202453659e-02,6.651139948331789842e-02,1.666666666666666741e+00,2.129983987279006064e-01,3.549973312131676773e-01
4.488333333333333286e+01,1.200000000000000025e-02,5.350633499106507290e-02,6.649721042368653134e-02,1.666666666666666741e+00,2.129982585444972210e-01,3.549970975741620349e-01
4.489999999999999858e+01,1.200000000000000025e-02,5.350331449284204122e-02,6.648303863045976203e-02,1.666666666666666741e+00,2.129981414651582750e-01,3.549969024419304953e-01
4.491666666666666430e+01,1.200000000000000025e-02,5.350029805005550310e-02,6.646888407734667659e-02,1.666666666666666741e+00,2.129980474466951212e-01,3.549967457444918595e-01
4.493333333333333002e+01,1.200000000000000025e-02,5.349728565542183345e-02,6.645474673810349009e-02,1.666666666666666741e+00,2.129979764460060987e-01,3.549966274100102015e-01
4.495000000000000284e+01,1.200000000000000025e-02,5.349427730167360256e-02,6.644062658653344944e-02,1.666666666666666741e+00,2.129979284200717582e-01,3.549965473667862637e-01
4.496666666666666856e+01,1.200000000000000025e-02,5.349127298155970101e-02,6.642652359648650029e-02,1.666666666666666741e+00,2.129979033259680188e-01,3.549965055432800498e-01
4.498333333333333428e+01,1.200000000000000025e-02,5.348827268784503430e-02,6.641243774185945359e-02,1.666666666666666741e+00,2.129979011208465445e-01,3.549965018680775741e-01
4.500000000000000000e+01,1.200000000000000025e-02,5.348527641331064092e-02,6.639836899659579128e-02,1.666666666666666741e+00,2.129979217619456799e-01,3.549965362699094573e-01
